id,id_cliente,nombre_proyecto,duracion,presupuesto,recursos_asignados,resultado,fecha_inicio,fecha_fin,solvencia_economica_empresa,certificaciones_requeridas,precio_hora,fortaleza_tecnologica,experiencia_requerida,numero_perfiles_requeridos,curriculums,titulaciones_empleados,certificacion_empleados,idiomas,lugar_trabajo,horarios_trabajo,plazos,transicion_inicial,facturacion_anual,volumetria,slas,entregables_oferta,disponibilidad_referencias,informacion_adicional
361,41,Proyecto_361,224,251043.19,Recurso C,Fracaso,2020-12-26,2021-01-26,Media,True,97.13,Nivel Alto,Específica,17,11,25%-50%,True,False,Híbrido,Fijo,10,5,1248389.84,True,False,Entregable B,True,Info C
362,37,Proyecto_362,302,655193.54,Recurso C,Exito,2020-12-27,2021-01-27,Media,False,97.46,Nivel Bajo,Sin Experiencia,7,2,Menos del 25%,False,True,Remoto,Flexible,5,2,2191242.61,False,False,Entregable A,True,Info C
363,24,Proyecto_363,84,812579.07,Recurso A,Exito,2020-12-28,2021-01-28,Media,False,88.53,Nivel Experto,Específica,15,41,Menos del 25%,True,False,Remoto,Fijo,1,2,1314059.85,True,False,Entregable C,False,Info B
364,29,Proyecto_364,335,617940.5,Recurso B,Fracaso,2020-12-29,2021-01-29,Alta,False,66.07,Nivel Experto,Sin Experiencia,15,2,Menos del 25%,False,True,Remoto,Flexible,8,4,4427868.98,False,False,Entregable B,True,Info C
365,49,Proyecto_365,155,860969.58,Recurso A,Exito,2020-12-30,2021-01-30,Baja,True,74.57,Nivel Alto,Sin Experiencia,14,34,Más del 75%,True,False,Presencial,Flexible,4,2,607144.81,False,False,Entregable C,True,Info C
366,46,Proyecto_366,137,398469.78,Recurso A,Exito,2020-12-31,2021-01-31,Alta,True,39.24,Nivel Experto,General,13,3,50%-75%,False,True,Remoto,Flexible,9,2,3414715.76,True,False,Entregable A,False,Info C
367,31,Proyecto_367,350,956659.97,Recurso B,Fracaso,2021-01-01,2021-02-01,Media,False,68.62,Nivel Experto,Específica,11,16,Más del 75%,False,True,Remoto,Fijo,4,5,1338401.83,False,False,Entregable A,False,Info B
368,35,Proyecto_368,51,141813.55,Recurso C,Exito,2021-01-02,2021-02-02,Media,True,53.73,Nivel Bajo,Específica,13,4,Menos del 25%,True,False,Presencial,Flexible,2,5,2404108.18,False,True,Entregable A,False,Info B
369,33,Proyecto_369,50,111128.03,Recurso A,Exito,2021-01-03,2021-02-03,Baja,True,55.97,Nivel Bajo,General,9,23,50%-75%,True,True,Remoto,Fijo,3,1,1532093.26,True,True,Entregable A,False,Info C
370,21,Proyecto_370,43,662105.22,Recurso C,Exito,2021-01-04,2021-02-04,Alta,False,79.41,Nivel Bajo,Sin Experiencia,10,20,50%-75%,True,True,Híbrido,Fijo,5,3,1650064.32,True,False,Entregable A,True,Info A
371,32,Proyecto_371,26,943402.83,Recurso C,Fracaso,2021-01-05,2021-02-05,Media,True,38.96,Nivel Medio,Específica,4,25,25%-50%,False,True,Remoto,Fijo,10,5,1338945.42,True,False,Entregable A,True,Info C
372,23,Proyecto_372,174,810794.63,Recurso B,Fracaso,2021-01-06,2021-02-06,Baja,True,42.03,Nivel Alto,Sin Experiencia,17,30,Más del 75%,True,True,Remoto,Flexible,6,1,3776324.96,True,True,Entregable B,False,Info C
373,33,Proyecto_373,162,85652.69,Recurso B,Fracaso,2021-01-07,2021-02-07,Alta,False,93.59,Nivel Bajo,General,14,18,Más del 75%,False,False,Remoto,Fijo,7,2,1860293.49,True,False,Entregable C,True,Info B
374,3,Proyecto_374,85,286574.04,Recurso C,Exito,2021-01-08,2021-02-08,Alta,True,19.78,Nivel Medio,Sin Experiencia,18,42,25%-50%,True,True,Híbrido,Fijo,4,1,3645467.24,True,True,Entregable A,False,Info A
375,18,Proyecto_375,96,931015.7,Recurso A,Exito,2021-01-09,2021-02-09,Media,True,56.28,Nivel Medio,Específica,11,11,Más del 75%,True,True,Híbrido,Flexible,7,1,2307546.15,True,True,Entregable C,True,Info C
376,25,Proyecto_376,126,260527.85,Recurso C,Exito,2021-01-10,2021-02-10,Media,True,92.59,Nivel Alto,Sin Experiencia,16,29,Menos del 25%,False,False,Híbrido,Flexible,10,1,2758867.91,False,False,Entregable C,True,Info A
377,42,Proyecto_377,351,783358.72,Recurso A,Exito,2021-01-11,2021-02-11,Alta,True,66.88,Nivel Alto,Sin Experiencia,1,17,Menos del 25%,False,False,Híbrido,Fijo,3,1,2739273.0,True,False,Entregable B,True,Info B
378,31,Proyecto_378,36,826880.87,Recurso A,Fracaso,2021-01-12,2021-02-12,Alta,True,61.44,Nivel Experto,Específica,7,26,Más del 75%,True,False,Presencial,Fijo,7,5,4880467.79,True,True,Entregable A,False,Info A
379,3,Proyecto_379,322,500497.58,Recurso B,Exito,2021-01-13,2021-02-13,Media,True,36.23,Nivel Medio,Específica,10,23,25%-50%,False,True,Híbrido,Flexible,4,3,1866959.16,True,True,Entregable A,False,Info B
380,40,Proyecto_380,296,392485.42,Recurso A,Exito,2021-01-14,2021-02-14,Alta,True,44.18,Nivel Bajo,Sin Experiencia,9,48,50%-75%,False,True,Híbrido,Fijo,8,1,1078036.27,True,False,Entregable B,True,Info C
381,46,Proyecto_381,143,455623.19,Recurso A,Exito,2021-01-15,2021-02-15,Media,True,87.42,Nivel Alto,Sin Experiencia,3,20,Más del 75%,True,False,Híbrido,Fijo,9,4,4563370.1,True,False,Entregable B,True,Info B
382,24,Proyecto_382,228,234695.05,Recurso C,Fracaso,2021-01-16,2021-02-16,Alta,False,62.53,Nivel Medio,General,14,45,50%-75%,False,True,Híbrido,Fijo,7,2,915454.48,True,True,Entregable B,False,Info A
383,32,Proyecto_383,177,890497.01,Recurso B,Exito,2021-01-17,2021-02-17,Media,False,58.75,Nivel Bajo,Específica,15,2,25%-50%,True,False,Presencial,Flexible,8,2,4180393.09,False,True,Entregable B,False,Info A
384,47,Proyecto_384,107,456113.46,Recurso A,Exito,2021-01-18,2021-02-18,Baja,False,23.46,Nivel Medio,Sin Experiencia,2,24,50%-75%,True,True,Remoto,Fijo,8,2,793563.73,True,True,Entregable B,True,Info A
385,22,Proyecto_385,277,883634.85,Recurso A,Exito,2021-01-19,2021-02-19,Media,False,16.36,Nivel Alto,Específica,14,31,25%-50%,False,False,Remoto,Flexible,2,2,3310685.45,False,False,Entregable C,True,Info C
386,23,Proyecto_386,246,114636.55,Recurso B,Exito,2021-01-20,2021-02-20,Media,True,96.91,Nivel Experto,General,16,27,25%-50%,True,True,Híbrido,Flexible,9,2,795177.03,True,False,Entregable B,False,Info A
387,2,Proyecto_387,318,988392.52,Recurso C,Exito,2021-01-21,2021-02-21,Baja,False,47.04,Nivel Medio,Sin Experiencia,7,2,Menos del 25%,False,False,Híbrido,Flexible,6,1,4619274.81,False,False,Entregable A,True,Info A
388,27,Proyecto_388,182,448840.36,Recurso B,Fracaso,2021-01-22,2021-02-22,Alta,False,66.27,Nivel Bajo,Sin Experiencia,4,14,Menos del 25%,True,True,Híbrido,Fijo,11,3,2846791.0,False,True,Entregable A,False,Info A
389,42,Proyecto_389,199,57352.51,Recurso B,Exito,2021-01-23,2021-02-23,Baja,True,21.78,Nivel Alto,Sin Experiencia,18,4,25%-50%,False,False,Remoto,Flexible,4,4,1679905.5,False,True,Entregable B,False,Info B
390,2,Proyecto_390,131,47641.63,Recurso A,Exito,2021-01-24,2021-02-24,Media,True,73.06,Nivel Experto,Específica,5,49,Más del 75%,False,True,Remoto,Fijo,5,5,744597.74,True,False,Entregable B,True,Info A
391,26,Proyecto_391,55,748745.18,Recurso A,Exito,2021-01-25,2021-02-25,Alta,True,94.27,Nivel Bajo,General,6,13,Menos del 25%,False,True,Híbrido,Flexible,10,4,1887401.57,True,True,Entregable B,True,Info B
392,17,Proyecto_392,73,662445.18,Recurso C,Exito,2021-01-26,2021-02-26,Baja,True,63.93,Nivel Bajo,Específica,7,36,25%-50%,False,True,Remoto,Fijo,5,5,3539849.17,True,True,Entregable B,True,Info A
393,40,Proyecto_393,139,804109.25,Recurso A,Exito,2021-01-27,2021-02-27,Alta,True,25.72,Nivel Bajo,Sin Experiencia,15,35,50%-75%,False,False,Presencial,Fijo,7,5,1955506.88,True,True,Entregable B,False,Info B
394,33,Proyecto_394,319,114313.86,Recurso A,Exito,2021-01-28,2021-02-28,Alta,False,64.45,Nivel Medio,General,1,44,50%-75%,True,True,Híbrido,Fijo,9,4,1268165.97,True,True,Entregable A,False,Info B
395,9,Proyecto_395,202,45215.16,Recurso B,Exito,2021-01-29,2021-03-01,Baja,True,80.14,Nivel Alto,Sin Experiencia,4,8,Más del 75%,True,True,Híbrido,Flexible,7,1,2908176.77,True,True,Entregable C,False,Info C
396,43,Proyecto_396,316,513493.5,Recurso A,Exito,2021-01-30,2021-03-02,Alta,False,49.55,Nivel Bajo,Sin Experiencia,1,2,50%-75%,False,True,Presencial,Fijo,9,2,2118218.17,False,False,Entregable B,True,Info C
397,48,Proyecto_397,190,393719.28,Recurso C,Exito,2021-01-31,2021-03-03,Baja,False,89.79,Nivel Medio,Específica,11,6,50%-75%,True,False,Presencial,Fijo,4,1,870740.87,False,False,Entregable B,True,Info B
398,39,Proyecto_398,301,467327.47,Recurso B,Exito,2021-02-01,2021-03-04,Media,True,70.14,Nivel Alto,Sin Experiencia,18,31,25%-50%,False,True,Remoto,Flexible,10,2,812240.55,False,False,Entregable B,False,Info B
399,29,Proyecto_399,291,991672.52,Recurso C,Fracaso,2021-02-02,2021-03-05,Alta,False,91.44,Nivel Alto,General,14,10,50%-75%,False,False,Presencial,Flexible,10,3,3551936.85,True,False,Entregable A,False,Info C
400,42,Proyecto_400,38,971042.46,Recurso B,Fracaso,2021-02-03,2021-03-06,Media,False,68.0,Nivel Medio,Sin Experiencia,11,44,50%-75%,True,True,Híbrido,Fijo,4,5,4874625.88,True,False,Entregable A,True,Info B
401,26,Proyecto_401,158,942892.24,Recurso A,Fracaso,2021-02-04,2021-03-07,Media,True,26.16,Nivel Medio,Sin Experiencia,10,21,50%-75%,True,False,Remoto,Flexible,6,4,1203815.65,False,True,Entregable C,False,Info C
402,35,Proyecto_402,276,786004.25,Recurso B,Fracaso,2021-02-05,2021-03-08,Alta,False,41.32,Nivel Bajo,Específica,17,42,50%-75%,False,False,Presencial,Flexible,8,3,3877085.57,True,True,Entregable C,True,Info C
403,25,Proyecto_403,305,361292.95,Recurso B,Exito,2021-02-06,2021-03-09,Baja,False,32.15,Nivel Alto,General,4,10,25%-50%,False,True,Remoto,Flexible,9,2,483653.18,True,True,Entregable C,True,Info A
404,24,Proyecto_404,20,418009.62,Recurso A,Fracaso,2021-02-07,2021-03-10,Alta,False,92.25,Nivel Experto,Específica,15,23,50%-75%,False,False,Remoto,Fijo,1,1,1938800.8,True,False,Entregable C,False,Info A
405,13,Proyecto_405,173,554119.88,Recurso A,Fracaso,2021-02-08,2021-03-11,Media,True,79.63,Nivel Medio,Sin Experiencia,16,3,Más del 75%,False,False,Remoto,Flexible,1,4,2558106.36,False,True,Entregable A,False,Info C
406,7,Proyecto_406,122,832229.11,Recurso C,Exito,2021-02-09,2021-03-12,Media,True,72.49,Nivel Alto,Específica,13,32,Menos del 25%,False,True,Remoto,Fijo,8,5,1380297.38,False,True,Entregable C,False,Info C
407,36,Proyecto_407,196,78025.7,Recurso C,Fracaso,2021-02-10,2021-03-13,Baja,True,40.58,Nivel Alto,Específica,9,20,Más del 75%,False,False,Presencial,Flexible,11,3,2671413.16,True,True,Entregable B,False,Info B
408,45,Proyecto_408,304,430053.92,Recurso A,Fracaso,2021-02-11,2021-03-14,Alta,False,30.64,Nivel Bajo,Específica,11,10,Menos del 25%,True,False,Híbrido,Flexible,7,5,4418941.42,False,False,Entregable A,False,Info C
409,20,Proyecto_409,241,91791.49,Recurso A,Exito,2021-02-12,2021-03-15,Media,True,79.3,Nivel Experto,Específica,11,29,Más del 75%,False,False,Híbrido,Fijo,9,2,4724967.91,False,True,Entregable A,True,Info C
410,1,Proyecto_410,236,519511.01,Recurso A,Exito,2021-02-13,2021-03-16,Media,False,55.3,Nivel Bajo,Sin Experiencia,6,41,Menos del 25%,False,False,Presencial,Flexible,11,5,547756.92,True,True,Entregable A,False,Info A
411,8,Proyecto_411,319,899911.82,Recurso B,Exito,2021-02-14,2021-03-17,Media,True,34.19,Nivel Experto,Sin Experiencia,1,46,Menos del 25%,True,True,Híbrido,Flexible,3,1,1395637.37,True,False,Entregable B,True,Info C
412,46,Proyecto_412,107,784660.08,Recurso B,Fracaso,2021-02-15,2021-03-18,Baja,False,67.41,Nivel Experto,General,6,34,Menos del 25%,False,False,Remoto,Flexible,10,3,4896712.89,False,False,Entregable A,False,Info B
413,16,Proyecto_413,64,235563.99,Recurso B,Fracaso,2021-02-16,2021-03-19,Media,True,18.43,Nivel Medio,Específica,13,37,Menos del 25%,False,False,Remoto,Flexible,5,3,1388571.13,False,True,Entregable B,False,Info C
414,14,Proyecto_414,120,976230.94,Recurso A,Exito,2021-02-17,2021-03-20,Media,True,42.72,Nivel Alto,Específica,5,20,25%-50%,True,True,Remoto,Fijo,3,1,3478901.39,True,False,Entregable C,False,Info A
415,12,Proyecto_415,161,670676.89,Recurso C,Exito,2021-02-18,2021-03-21,Alta,False,54.83,Nivel Alto,General,15,8,Más del 75%,False,True,Presencial,Fijo,5,5,1304595.78,True,True,Entregable A,False,Info A
416,23,Proyecto_416,255,20323.42,Recurso A,Fracaso,2021-02-19,2021-03-22,Alta,True,27.58,Nivel Alto,Específica,18,7,Menos del 25%,True,False,Remoto,Fijo,10,1,1814009.69,True,False,Entregable B,False,Info A
417,15,Proyecto_417,78,262859.35,Recurso B,Exito,2021-02-20,2021-03-23,Media,False,98.7,Nivel Experto,General,14,6,Más del 75%,False,True,Remoto,Fijo,1,4,996830.99,False,True,Entregable A,False,Info A
418,28,Proyecto_418,321,268106.17,Recurso B,Fracaso,2021-02-21,2021-03-24,Media,True,32.77,Nivel Alto,Sin Experiencia,15,11,50%-75%,True,True,Presencial,Fijo,11,1,4288685.96,False,True,Entregable C,True,Info C
419,34,Proyecto_419,298,78561.76,Recurso A,Exito,2021-02-22,2021-03-25,Alta,True,26.08,Nivel Medio,General,5,44,Menos del 25%,True,True,Remoto,Fijo,4,5,4419111.38,True,False,Entregable A,False,Info B
420,2,Proyecto_420,259,960228.25,Recurso A,Exito,2021-02-23,2021-03-26,Baja,False,32.3,Nivel Experto,Específica,4,18,Más del 75%,True,True,Remoto,Fijo,6,1,1519716.91,True,False,Entregable C,False,Info B
421,32,Proyecto_421,45,483472.74,Recurso B,Fracaso,2021-02-24,2021-03-27,Baja,False,80.37,Nivel Experto,General,2,42,25%-50%,False,True,Híbrido,Flexible,2,2,4126769.63,True,False,Entregable A,False,Info B
422,23,Proyecto_422,248,896856.45,Recurso B,Exito,2021-02-25,2021-03-28,Baja,False,51.17,Nivel Experto,Sin Experiencia,7,29,Más del 75%,False,True,Presencial,Fijo,7,1,1823296.17,True,False,Entregable B,False,Info C
423,22,Proyecto_423,157,328993.35,Recurso B,Exito,2021-02-26,2021-03-29,Baja,True,63.06,Nivel Experto,Específica,10,25,Menos del 25%,True,True,Remoto,Fijo,8,1,540146.14,False,True,Entregable C,True,Info C
424,25,Proyecto_424,236,133981.23,Recurso A,Exito,2021-02-27,2021-03-30,Baja,False,16.79,Nivel Medio,Sin Experiencia,16,21,50%-75%,True,True,Remoto,Fijo,1,5,3802478.17,True,False,Entregable A,True,Info C
425,22,Proyecto_425,253,479592.75,Recurso B,Fracaso,2021-02-28,2021-03-31,Baja,True,17.93,Nivel Alto,Sin Experiencia,10,46,Más del 75%,False,True,Remoto,Flexible,4,4,3002408.93,True,True,Entregable C,True,Info B
426,22,Proyecto_426,346,122817.07,Recurso B,Exito,2021-03-01,2021-04-01,Baja,False,52.9,Nivel Medio,General,18,3,50%-75%,False,False,Remoto,Fijo,11,4,1408193.1,False,True,Entregable C,True,Info C
427,49,Proyecto_427,210,491155.35,Recurso C,Exito,2021-03-02,2021-04-02,Baja,False,84.42,Nivel Alto,Sin Experiencia,17,18,25%-50%,False,False,Híbrido,Fijo,4,5,1302348.72,True,True,Entregable B,True,Info C
428,42,Proyecto_428,163,921094.21,Recurso A,Exito,2021-03-03,2021-04-03,Alta,False,90.25,Nivel Medio,Específica,13,24,Más del 75%,False,False,Híbrido,Fijo,5,5,4879335.68,False,False,Entregable B,True,Info A
429,6,Proyecto_429,82,525560.46,Recurso C,Exito,2021-03-04,2021-04-04,Baja,False,22.37,Nivel Bajo,Sin Experiencia,1,47,Más del 75%,False,False,Híbrido,Flexible,4,5,4319380.15,False,True,Entregable B,False,Info A
430,15,Proyecto_430,210,620334.73,Recurso C,Exito,2021-03-05,2021-04-05,Baja,False,60.76,Nivel Bajo,Sin Experiencia,1,38,25%-50%,True,False,Híbrido,Fijo,9,2,4058501.73,False,True,Entregable B,False,Info B
431,43,Proyecto_431,305,165072.05,Recurso B,Exito,2021-03-06,2021-04-06,Baja,False,92.62,Nivel Bajo,General,15,10,25%-50%,False,True,Presencial,Flexible,7,3,683687.66,True,False,Entregable C,True,Info A
432,37,Proyecto_432,26,53298.27,Recurso A,Fracaso,2021-03-07,2021-04-07,Media,True,47.98,Nivel Bajo,Sin Experiencia,1,27,25%-50%,True,True,Remoto,Flexible,2,1,3788177.01,False,True,Entregable C,False,Info A
433,33,Proyecto_433,138,119699.88,Recurso B,Fracaso,2021-03-08,2021-04-08,Alta,False,85.51,Nivel Experto,General,6,12,Menos del 25%,False,False,Híbrido,Flexible,1,5,1111974.09,True,True,Entregable A,False,Info A
434,8,Proyecto_434,226,602546.26,Recurso A,Exito,2021-03-09,2021-04-09,Alta,True,26.36,Nivel Experto,General,13,7,Menos del 25%,True,False,Remoto,Flexible,9,5,4888075.27,False,True,Entregable A,False,Info C
435,44,Proyecto_435,70,104061.58,Recurso C,Fracaso,2021-03-10,2021-04-10,Alta,False,94.51,Nivel Medio,Específica,1,17,Más del 75%,True,True,Presencial,Fijo,1,5,307841.48,False,False,Entregable A,False,Info A
436,44,Proyecto_436,113,382232.96,Recurso A,Fracaso,2021-03-11,2021-04-11,Baja,False,78.87,Nivel Medio,Específica,5,1,Más del 75%,False,False,Remoto,Flexible,6,4,1793085.49,False,True,Entregable B,False,Info A
437,5,Proyecto_437,51,554591.02,Recurso B,Exito,2021-03-12,2021-04-12,Baja,False,95.01,Nivel Bajo,Específica,9,26,Más del 75%,True,True,Remoto,Flexible,2,5,2171806.81,True,True,Entregable C,True,Info A
438,39,Proyecto_438,34,394766.27,Recurso B,Fracaso,2021-03-13,2021-04-13,Media,True,72.51,Nivel Alto,Específica,17,15,50%-75%,True,False,Híbrido,Fijo,4,1,4129804.41,True,True,Entregable C,True,Info C
439,4,Proyecto_439,48,172046.96,Recurso B,Fracaso,2021-03-14,2021-04-14,Alta,True,45.89,Nivel Bajo,General,16,33,25%-50%,True,True,Híbrido,Flexible,6,5,3842802.95,False,False,Entregable A,True,Info B
440,6,Proyecto_440,300,281053.39,Recurso A,Fracaso,2021-03-15,2021-04-15,Baja,False,94.75,Nivel Medio,Sin Experiencia,8,37,Más del 75%,True,False,Presencial,Flexible,5,1,1906211.12,True,False,Entregable A,True,Info C
441,45,Proyecto_441,140,929034.36,Recurso C,Fracaso,2021-03-16,2021-04-16,Alta,True,38.42,Nivel Bajo,Específica,17,47,25%-50%,False,True,Remoto,Flexible,11,2,2849523.45,False,False,Entregable C,True,Info C
442,32,Proyecto_442,238,679222.45,Recurso C,Fracaso,2021-03-17,2021-04-17,Media,False,43.23,Nivel Medio,Específica,15,31,Menos del 25%,True,False,Híbrido,Flexible,6,3,4186196.06,False,True,Entregable B,True,Info A
443,30,Proyecto_443,117,501087.36,Recurso A,Fracaso,2021-03-18,2021-04-18,Media,False,74.57,Nivel Bajo,Específica,1,35,25%-50%,False,False,Híbrido,Flexible,3,4,140087.98,False,True,Entregable A,False,Info B
444,47,Proyecto_444,181,22587.74,Recurso B,Fracaso,2021-03-19,2021-04-19,Media,True,80.05,Nivel Alto,Sin Experiencia,12,1,50%-75%,True,True,Híbrido,Flexible,5,1,4020781.59,False,True,Entregable A,True,Info A
445,35,Proyecto_445,111,992491.25,Recurso C,Fracaso,2021-03-20,2021-04-20,Alta,True,94.0,Nivel Bajo,Específica,5,8,50%-75%,False,True,Presencial,Fijo,2,2,4737135.33,True,True,Entregable C,False,Info A
446,40,Proyecto_446,363,674740.39,Recurso B,Exito,2021-03-21,2021-04-21,Baja,True,32.41,Nivel Alto,Sin Experiencia,6,12,25%-50%,False,False,Remoto,Fijo,7,3,208719.38,False,True,Entregable C,False,Info B
447,16,Proyecto_447,21,323753.25,Recurso A,Exito,2021-03-22,2021-04-22,Baja,True,82.83,Nivel Alto,General,1,19,50%-75%,False,False,Híbrido,Fijo,3,3,275625.89,True,False,Entregable A,True,Info B
448,13,Proyecto_448,284,880475.97,Recurso B,Fracaso,2021-03-23,2021-04-23,Media,False,77.78,Nivel Medio,General,1,25,50%-75%,True,True,Remoto,Fijo,1,3,1755344.33,False,True,Entregable A,True,Info C
449,42,Proyecto_449,110,265847.3,Recurso C,Fracaso,2021-03-24,2021-04-24,Baja,True,20.42,Nivel Alto,General,10,32,Menos del 25%,False,True,Presencial,Flexible,8,1,484459.34,False,True,Entregable B,True,Info B
450,30,Proyecto_450,53,548576.41,Recurso C,Exito,2021-03-25,2021-04-25,Media,True,47.91,Nivel Experto,Sin Experiencia,10,12,Más del 75%,False,True,Remoto,Flexible,8,2,2422416.6,False,False,Entregable B,False,Info C
451,19,Proyecto_451,314,639710.06,Recurso B,Fracaso,2021-03-26,2021-04-26,Alta,False,39.04,Nivel Experto,Específica,3,13,50%-75%,True,False,Híbrido,Flexible,3,5,3657117.89,False,False,Entregable B,True,Info C
452,17,Proyecto_452,26,228852.74,Recurso A,Fracaso,2021-03-27,2021-04-27,Media,True,40.88,Nivel Experto,Específica,17,28,Más del 75%,False,False,Remoto,Fijo,7,2,2856151.21,False,True,Entregable B,True,Info A
453,19,Proyecto_453,339,978613.31,Recurso B,Exito,2021-03-28,2021-04-28,Alta,True,98.55,Nivel Medio,Específica,19,1,25%-50%,True,True,Remoto,Fijo,9,2,1022337.95,True,False,Entregable A,True,Info A
454,28,Proyecto_454,66,750709.99,Recurso A,Exito,2021-03-29,2021-04-29,Media,True,69.64,Nivel Experto,Específica,11,6,25%-50%,True,False,Presencial,Flexible,8,2,3291315.94,True,False,Entregable A,False,Info A
455,26,Proyecto_455,320,562235.09,Recurso B,Exito,2021-03-30,2021-04-30,Baja,True,76.0,Nivel Medio,Específica,18,8,50%-75%,False,False,Presencial,Flexible,3,1,3440029.67,False,False,Entregable A,True,Info B
456,37,Proyecto_456,312,188788.65,Recurso C,Fracaso,2021-03-31,2021-05-01,Baja,False,98.01,Nivel Medio,Sin Experiencia,2,4,25%-50%,True,True,Remoto,Fijo,2,1,4665607.48,True,True,Entregable B,True,Info B
457,26,Proyecto_457,21,63319.62,Recurso A,Fracaso,2021-04-01,2021-05-02,Media,False,47.06,Nivel Experto,General,9,5,Menos del 25%,True,False,Remoto,Fijo,10,1,776644.64,True,False,Entregable A,False,Info C
458,23,Proyecto_458,327,326859.23,Recurso A,Exito,2021-04-02,2021-05-03,Baja,True,83.16,Nivel Alto,Específica,17,25,50%-75%,True,True,Remoto,Fijo,7,2,3477064.02,False,True,Entregable C,False,Info C
459,9,Proyecto_459,89,755655.46,Recurso A,Exito,2021-04-03,2021-05-04,Baja,True,51.94,Nivel Bajo,General,14,22,50%-75%,False,True,Presencial,Fijo,7,1,4561564.73,False,False,Entregable B,False,Info C
460,12,Proyecto_460,225,276637.99,Recurso C,Fracaso,2021-04-04,2021-05-05,Baja,False,88.91,Nivel Medio,Sin Experiencia,4,28,50%-75%,True,False,Presencial,Flexible,9,3,2532742.56,False,True,Entregable C,True,Info B
