duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
8,747853,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,144,1,52.8
3,344767,Más de 1M,Intermedio,General,Remoto,2,Por encima del mercado,217,1,49.41
1,409627,250k a 1M,Intermedio,Específica,Presencial,7,Dentro del mercado,230,1,44.93
12,231364,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por debajo del mercado,94,1,22.41
22,247541,Menos de 250k,Intermedio,Sin Experiencia,Remoto,4,Dentro del mercado,82,0,11.22
11,478185,Más de 1M,Experto,General,Híbrido,4,Dentro del mercado,51,1,34.94
10,459548,Menos de 250k,Intermedio,Específica,Presencial,1,Por debajo del mercado,156,1,43.1
12,404823,Más de 1M,Básico,Específica,Remoto,3,Por debajo del mercado,64,1,35.02
25,910602,Más de 1M,Experto,Específica,Presencial,7,Por encima del mercado,88,0,17.64
17,620729,250k a 1M,Intermedio,General,Presencial,3,Por encima del mercado,125,1,32.05
6,502049,250k a 1M,Experto,Sin Experiencia,Híbrido,10,Dentro del mercado,123,1,32.15
12,50000,250k a 1M,Básico,Sin Experiencia,Remoto,9,Dentro del mercado,69,0,13.74
14,665154,Más de 1M,Intermedio,Específica,Remoto,4,Por encima del mercado,95,1,36.03
6,1098907,250k a 1M,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,71,1,59.63
17,462410,Menos de 250k,Experto,Específica,Híbrido,12,Dentro del mercado,58,0,10.63
7,337897,Menos de 250k,Intermedio,General,Remoto,8,Dentro del mercado,49,1,31.54
3,532665,Más de 1M,Experto,General,Híbrido,5,Por debajo del mercado,26,1,48.0
12,213718,Más de 1M,Experto,General,Remoto,6,Dentro del mercado,118,1,23.47
12,592412,250k a 1M,Básico,Específica,Híbrido,5,Por debajo del mercado,88,1,34.74
12,800044,Más de 1M,Básico,Sin Experiencia,Remoto,5,Por encima del mercado,43,1,40.11
7,365814,Más de 1M,Básico,General,Híbrido,2,Por encima del mercado,39,1,43.22
8,372272,Menos de 250k,Básico,Específica,Presencial,4,Por encima del mercado,38,1,37.97
19,484061,Menos de 250k,Básico,Específica,Presencial,1,Por encima del mercado,69,0,28.82
15,399756,250k a 1M,Básico,General,Presencial,7,Por encima del mercado,156,1,21.23
6,197537,Más de 1M,Intermedio,General,Remoto,5,Dentro del mercado,66,0,35.3
1,422952,Más de 1M,Básico,General,Híbrido,7,Por encima del mercado,128,1,44.25
7,382598,Menos de 250k,Experto,Sin Experiencia,Presencial,1,Dentro del mercado,178,1,46.36
13,773311,Más de 1M,Intermedio,Sin Experiencia,Remoto,9,Dentro del mercado,108,1,29.23
8,731075,Menos de 250k,Experto,Específica,Híbrido,9,Por debajo del mercado,62,1,36.81
8,779463,250k a 1M,Básico,General,Presencial,1,Dentro del mercado,96,1,54.58
8,660345,Menos de 250k,Básico,General,Presencial,3,Dentro del mercado,98,1,45.44
12,541157,Más de 1M,Experto,Sin Experiencia,Remoto,4,Por encima del mercado,186,1,36.64
17,325118,250k a 1M,Experto,General,Híbrido,1,Por encima del mercado,13,1,28.28
12,765223,Menos de 250k,Experto,Específica,Remoto,4,Por debajo del mercado,156,1,40.69
12,569558,Menos de 250k,Intermedio,General,Presencial,7,Por debajo del mercado,13,1,30.27
11,250394,250k a 1M,Básico,Sin Experiencia,Remoto,4,Dentro del mercado,141,1,31.33
9,317226,250k a 1M,Experto,Específica,Remoto,1,Por debajo del mercado,80,1,40.92
17,247251,Menos de 250k,Básico,Específica,Presencial,7,Por encima del mercado,191,1,12.6
16,89594,Más de 1M,Experto,General,Presencial,3,Por encima del mercado,134,0,19.57
24,577704,Menos de 250k,Básico,Específica,Híbrido,3,Por encima del mercado,129,0,18.11
16,252425,250k a 1M,Intermedio,General,Híbrido,10,Dentro del mercado,53,0,10.12
9,348811,Menos de 250k,Básico,General,Presencial,6,Dentro del mercado,190,1,31.32
7,507768,250k a 1M,Experto,Sin Experiencia,Presencial,3,Por debajo del mercado,241,1,46.6
18,462421,250k a 1M,Básico,Específica,Híbrido,1,Por encima del mercado,201,1,29.17
7,357312,Más de 1M,Intermedio,General,Remoto,8,Dentro del mercado,50,1,31.29
17,803786,250k a 1M,Intermedio,General,Presencial,8,Dentro del mercado,91,1,26.62
7,194669,250k a 1M,Básico,General,Presencial,3,Por debajo del mercado,41,0,35.51
14,203327,Más de 1M,Experto,Específica,Remoto,1,Por encima del mercado,70,1,29.15
6,591569,250k a 1M,Intermedio,Específica,Híbrido,6,Por encima del mercado,114,1,43.07
17,374773,Más de 1M,Intermedio,Específica,Híbrido,7,Por debajo del mercado,136,1,18.01
5,366950,Más de 1M,Básico,General,Remoto,4,Por debajo del mercado,127,1,43.75
14,284193,250k a 1M,Intermedio,Específica,Presencial,2,Por debajo del mercado,14,1,30.99
11,567640,250k a 1M,Intermedio,General,Remoto,5,Por debajo del mercado,98,1,36.02
13,545126,Menos de 250k,Experto,Específica,Presencial,6,Por encima del mercado,126,1,29.84
10,523825,Más de 1M,Experto,Específica,Híbrido,4,Por encima del mercado,147,1,39.98
9,383409,Menos de 250k,Experto,General,Presencial,6,Por debajo del mercado,121,1,32.21
13,349794,250k a 1M,Básico,Específica,Presencial,6,Dentro del mercado,124,1,25.03
6,467381,Menos de 250k,Intermedio,General,Presencial,8,Dentro del mercado,88,1,34.83
6,693308,Más de 1M,Básico,Específica,Presencial,4,Por encima del mercado,114,1,49.94
10,813632,Menos de 250k,Intermedio,Específica,Presencial,2,Por encima del mercado,229,1,50.76
10,722271,Más de 1M,Intermedio,Específica,Híbrido,5,Por debajo del mercado,160,1,42.44
6,601147,250k a 1M,Intermedio,Específica,Remoto,10,Dentro del mercado,118,0,34.96
18,696435,250k a 1M,Experto,Sin Experiencia,Híbrido,1,Por encima del mercado,136,1,36.17
10,263613,Más de 1M,Básico,General,Presencial,1,Dentro del mercado,104,1,37.94
11,357246,250k a 1M,Básico,Sin Experiencia,Remoto,5,Por debajo del mercado,104,1,31.85
4,604880,250k a 1M,Intermedio,Específica,Presencial,4,Por encima del mercado,148,1,50.67
24,476368,250k a 1M,Básico,Específica,Híbrido,4,Por encima del mercado,70,0,12.44
27,567501,250k a 1M,Experto,General,Híbrido,4,Dentro del mercado,94,0,11.39
7,695893,Más de 1M,Básico,General,Presencial,8,Dentro del mercado,31,1,39.17
19,664806,Menos de 250k,Intermedio,General,Presencial,5,Por encima del mercado,139,0,24.61
11,281807,Menos de 250k,Experto,General,Remoto,7,Dentro del mercado,153,1,23.05
22,502369,250k a 1M,Experto,Específica,Remoto,1,Dentro del mercado,130,0,24.52
14,315835,Menos de 250k,Intermedio,General,Presencial,3,Por debajo del mercado,88,1,27.71
13,344536,Menos de 250k,Básico,Sin Experiencia,Remoto,3,Dentro del mercado,98,1,32.51
1,157826,250k a 1M,Intermedio,General,Presencial,1,Por encima del mercado,107,0,50.28
7,526720,250k a 1M,Básico,General,Presencial,5,Por debajo del mercado,155,1,41.33
12,143045,Menos de 250k,Básico,Sin Experiencia,Presencial,5,Por encima del mercado,152,0,23.97
13,578827,Más de 1M,Experto,Sin Experiencia,Híbrido,4,Por debajo del mercado,28,1,35.29
5,771690,250k a 1M,Intermedio,Sin Experiencia,Presencial,5,Por debajo del mercado,56,1,52.2
8,606067,Más de 1M,Experto,Sin Experiencia,Presencial,5,Dentro del mercado,122,1,41.82
15,510378,Menos de 250k,Intermedio,General,Presencial,8,Dentro del mercado,33,1,21.15
4,806890,250k a 1M,Intermedio,Sin Experiencia,Remoto,7,Por encima del mercado,146,1,50.15
13,565489,Más de 1M,Experto,Específica,Presencial,6,Dentro del mercado,86,1,30.83
19,327451,250k a 1M,Intermedio,General,Híbrido,12,Por debajo del mercado,135,0,1.96
14,525021,Menos de 250k,Intermedio,Específica,Híbrido,3,Dentro del mercado,102,1,33.52
14,891938,Más de 1M,Básico,General,Presencial,1,Por encima del mercado,95,1,46.94
1,281472,Menos de 250k,Intermedio,General,Presencial,9,Por debajo del mercado,46,1,38.33
7,223975,Menos de 250k,Intermedio,Específica,Presencial,11,Por encima del mercado,73,0,22.62
24,622982,250k a 1M,Experto,Sin Experiencia,Híbrido,3,Dentro del mercado,94,0,18.84
8,455189,Más de 1M,Experto,Sin Experiencia,Remoto,9,Por debajo del mercado,93,1,29.1
20,393600,Menos de 250k,Intermedio,Específica,Remoto,3,Por encima del mercado,136,0,20.4
8,248164,Menos de 250k,Básico,Sin Experiencia,Presencial,7,Dentro del mercado,68,1,28.8
10,109978,Más de 1M,Básico,General,Remoto,7,Dentro del mercado,99,0,21.69
15,208714,Menos de 250k,Experto,General,Híbrido,3,Por encima del mercado,175,1,23.85
13,822985,Menos de 250k,Intermedio,General,Presencial,11,Por debajo del mercado,141,0,28.49
14,498225,Más de 1M,Intermedio,Sin Experiencia,Remoto,11,Por encima del mercado,105,0,16.87
7,107527,Más de 1M,Básico,Sin Experiencia,Presencial,2,Dentro del mercado,27,0,37.0
5,736817,Más de 1M,Básico,Específica,Presencial,6,Por encima del mercado,31,1,48.58
7,746967,Más de 1M,Básico,General,Híbrido,8,Dentro del mercado,132,1,42.05
9,745847,250k a 1M,Experto,Específica,Híbrido,1,Por debajo del mercado,137,1,51.97
11,415494,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,10,1,32.52
18,446238,250k a 1M,Experto,Específica,Híbrido,1,Por debajo del mercado,135,0,28.78
13,527526,250k a 1M,Intermedio,Sin Experiencia,Presencial,7,Por encima del mercado,72,1,28.31
15,780209,250k a 1M,Experto,General,Híbrido,5,Dentro del mercado,80,1,34.14
13,389020,Menos de 250k,Intermedio,General,Remoto,4,Por debajo del mercado,144,1,30.55
5,349117,250k a 1M,Básico,Sin Experiencia,Remoto,1,Dentro del mercado,137,1,47.88
12,639135,250k a 1M,Básico,Sin Experiencia,Remoto,3,Por encima del mercado,95,1,39.4
13,741851,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Dentro del mercado,134,1,34.12
17,489442,Menos de 250k,Experto,General,Híbrido,5,Por encima del mercado,82,1,24.88
6,634088,Menos de 250k,Básico,Sin Experiencia,Híbrido,9,Por debajo del mercado,61,1,39.38
1,522489,Más de 1M,Intermedio,General,Híbrido,8,Dentro del mercado,163,1,44.63
13,449751,Menos de 250k,Experto,Específica,Híbrido,8,Dentro del mercado,166,1,22.97
14,334144,Menos de 250k,Intermedio,General,Remoto,3,Por encima del mercado,68,1,28.04
11,269228,250k a 1M,Experto,Específica,Remoto,6,Por encima del mercado,73,1,26.75
12,377047,Menos de 250k,Intermedio,General,Híbrido,2,Por encima del mercado,145,1,34.94
17,304788,Más de 1M,Intermedio,General,Presencial,1,Por debajo del mercado,65,1,26.39
9,556697,Menos de 250k,Experto,Sin Experiencia,Remoto,9,Dentro del mercado,140,1,31.41
10,743509,Más de 1M,Experto,General,Presencial,1,Por encima del mercado,49,1,48.49
12,540802,Menos de 250k,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,86,1,40.49
5,315859,Menos de 250k,Básico,Sin Experiencia,Remoto,5,Dentro del mercado,149,1,39.46
11,671075,Menos de 250k,Intermedio,Sin Experiencia,Presencial,4,Por debajo del mercado,52,1,39.92
12,559376,Menos de 250k,Intermedio,General,Presencial,4,Dentro del mercado,71,1,35.73
22,598965,Más de 1M,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,119,0,4.77
10,396126,Más de 1M,Experto,Específica,Remoto,2,Dentro del mercado,10,1,38.85
13,726675,250k a 1M,Experto,Específica,Híbrido,6,Por encima del mercado,104,1,33.2
18,725653,Más de 1M,Básico,General,Remoto,5,Por encima del mercado,158,1,28.43
7,463187,Menos de 250k,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,143,1,33.9
20,643690,250k a 1M,Básico,Específica,Remoto,3,Dentro del mercado,98,0,27.05
23,720298,250k a 1M,Experto,General,Híbrido,4,Por debajo del mercado,101,0,21.72
12,406926,250k a 1M,Experto,General,Remoto,5,Por encima del mercado,175,1,29.78
9,483752,Menos de 250k,Experto,General,Presencial,1,Por encima del mercado,169,1,45.49
22,515958,Más de 1M,Básico,General,Remoto,1,Por encima del mercado,95,0,24.63
17,280436,Menos de 250k,Experto,General,Presencial,5,Por encima del mercado,69,1,19.18
12,588333,250k a 1M,Intermedio,Sin Experiencia,Remoto,9,Por encima del mercado,143,1,25.86
21,704505,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Dentro del mercado,157,0,25.46
20,471223,Menos de 250k,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,169,0,19.86
10,567970,Más de 1M,Básico,Sin Experiencia,Remoto,8,Dentro del mercado,129,1,30.66
13,779716,Más de 1M,Básico,General,Presencial,5,Por debajo del mercado,82,1,37.9
15,418970,250k a 1M,Experto,General,Híbrido,7,Por encima del mercado,17,1,20.04
12,572053,Menos de 250k,Experto,Específica,Presencial,13,Por debajo del mercado,197,0,18.02
4,386038,Menos de 250k,Básico,Específica,Remoto,3,Dentro del mercado,180,1,47.02
6,380579,Más de 1M,Básico,Sin Experiencia,Híbrido,4,Dentro del mercado,62,1,39.96
4,568379,Menos de 250k,Experto,General,Híbrido,6,Por debajo del mercado,110,1,45.41
15,548274,Menos de 250k,Intermedio,Específica,Presencial,9,Por encima del mercado,89,1,19.83
5,611014,Menos de 250k,Básico,Específica,Híbrido,5,Dentro del mercado,103,1,47.81
13,515232,Más de 1M,Básico,Específica,Presencial,7,Dentro del mercado,80,1,26.58
23,593029,250k a 1M,Intermedio,Específica,Presencial,6,Dentro del mercado,135,0,14.42
21,833104,250k a 1M,Experto,Sin Experiencia,Remoto,5,Dentro del mercado,43,0,26.98
1,711982,Menos de 250k,Experto,General,Presencial,4,Dentro del mercado,80,1,58.66
4,567676,250k a 1M,Intermedio,Sin Experiencia,Híbrido,3,Dentro del mercado,144,1,50.63
7,600981,Más de 1M,Experto,Específica,Presencial,14,Por debajo del mercado,10,0,24.4
5,440220,Más de 1M,Experto,Específica,Híbrido,1,Por encima del mercado,115,1,50.7
2,468162,250k a 1M,Básico,General,Presencial,1,Por encima del mercado,73,1,56.24
12,598492,250k a 1M,Básico,General,Remoto,6,Por encima del mercado,181,1,33.6
16,517530,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Por encima del mercado,116,1,24.67
18,658604,250k a 1M,Intermedio,General,Presencial,6,Por debajo del mercado,61,1,24.37
9,753415,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Por debajo del mercado,173,1,48.83
10,479647,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Por encima del mercado,101,1,40.87
14,98157,Más de 1M,Básico,Específica,Remoto,4,Dentro del mercado,107,0,20.61
11,906838,Más de 1M,Básico,Sin Experiencia,Presencial,8,Por encima del mercado,144,1,38.31
17,369501,Más de 1M,Intermedio,Específica,Presencial,2,Dentro del mercado,70,1,27.24
15,539032,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,172,1,28.27
10,645498,250k a 1M,Intermedio,Sin Experiencia,Remoto,3,Por debajo del mercado,129,1,42.97
1,781795,Más de 1M,Experto,General,Remoto,1,Dentro del mercado,68,1,65.88
21,861207,250k a 1M,Intermedio,General,Presencial,1,Por debajo del mercado,78,0,34.23
8,427225,Más de 1M,Básico,Específica,Presencial,8,Por encima del mercado,37,1,32.08
14,737938,250k a 1M,Intermedio,General,Híbrido,3,Por debajo del mercado,115,1,38.5
1,539596,Menos de 250k,Intermedio,Sin Experiencia,Presencial,9,Dentro del mercado,91,1,44.36
12,1048641,250k a 1M,Básico,Específica,Remoto,5,Dentro del mercado,116,1,46.55
13,720089,250k a 1M,Experto,Específica,Híbrido,1,Dentro del mercado,15,1,45.0
13,464505,Más de 1M,Experto,Específica,Remoto,6,Por encima del mercado,74,1,27.26
30,341385,250k a 1M,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,51,0,3.2
8,50000,Menos de 250k,Intermedio,General,Híbrido,4,Por encima del mercado,125,0,29.82
17,634935,Menos de 250k,Intermedio,Específica,Remoto,8,Por debajo del mercado,70,1,20.87
15,701690,Más de 1M,Intermedio,Sin Experiencia,Remoto,1,Por encima del mercado,124,1,40.05
8,649092,Menos de 250k,Experto,General,Remoto,4,Por encima del mercado,73,1,45.71
17,50000,250k a 1M,Intermedio,General,Presencial,2,Dentro del mercado,181,0,19.69
11,248398,Menos de 250k,Experto,Específica,Presencial,1,Por encima del mercado,103,1,35.0
17,596165,Más de 1M,Intermedio,Sin Experiencia,Presencial,4,Por encima del mercado,146,1,28.99
24,857105,250k a 1M,Básico,General,Presencial,2,Por debajo del mercado,94,0,26.96
13,488889,Más de 1M,Básico,Sin Experiencia,Remoto,4,Por encima del mercado,146,1,32.36
10,718304,250k a 1M,Experto,General,Híbrido,7,Dentro del mercado,61,1,36.94
18,293119,Menos de 250k,Experto,Específica,Presencial,3,Por encima del mercado,98,0,21.32
20,541426,Más de 1M,Básico,Específica,Híbrido,1,Por debajo del mercado,77,0,27.57
7,445068,Más de 1M,Básico,General,Remoto,7,Por debajo del mercado,193,1,36.11
9,737518,250k a 1M,Intermedio,Sin Experiencia,Presencial,3,Por encima del mercado,41,1,47.51
16,392033,Más de 1M,Básico,General,Remoto,10,Por encima del mercado,204,0,12.08
11,835403,250k a 1M,Experto,Sin Experiencia,Presencial,4,Por debajo del mercado,31,1,44.66
6,438458,250k a 1M,Básico,General,Presencial,5,Dentro del mercado,137,1,41.32
15,286027,250k a 1M,Experto,Específica,Híbrido,1,Por encima del mercado,69,1,29.74
16,292739,250k a 1M,Experto,Sin Experiencia,Remoto,2,Dentro del mercado,113,1,27.57
10,375515,Menos de 250k,Intermedio,Específica,Remoto,1,Dentro del mercado,91,1,40.73
12,574113,250k a 1M,Intermedio,Sin Experiencia,Remoto,6,Por encima del mercado,58,1,31.97
9,378004,Más de 1M,Intermedio,General,Híbrido,5,Dentro del mercado,104,1,35.71
5,335905,Menos de 250k,Intermedio,Específica,Híbrido,7,Por debajo del mercado,79,1,35.57
9,677962,Más de 1M,Básico,Específica,Remoto,7,Dentro del mercado,129,1,37.08
12,50000,Menos de 250k,Intermedio,Sin Experiencia,Remoto,8,Por debajo del mercado,50,0,14.74
3,414024,250k a 1M,Básico,Sin Experiencia,Presencial,4,Por encima del mercado,124,1,46.45
9,233152,Menos de 250k,Intermedio,Sin Experiencia,Presencial,5,Dentro del mercado,143,1,29.56
13,326289,Menos de 250k,Intermedio,Específica,Híbrido,7,Por debajo del mercado,95,1,23.81
19,548750,Más de 1M,Experto,General,Presencial,3,Por debajo del mercado,34,0,26.54
10,458953,Más de 1M,Básico,Sin Experiencia,Remoto,2,Por encima del mercado,187,1,40.23
5,440887,250k a 1M,Experto,General,Remoto,10,Dentro del mercado,123,1,34.24
11,737902,Menos de 250k,Intermedio,Sin Experiencia,Presencial,1,Por debajo del mercado,64,1,48.54
9,497276,Menos de 250k,Básico,General,Presencial,7,Por debajo del mercado,125,1,35.1
15,861211,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Por encima del mercado,16,1,33.96
10,642438,250k a 1M,Experto,General,Presencial,2,Dentro del mercado,159,1,46.18
1,306658,250k a 1M,Básico,Específica,Híbrido,3,Dentro del mercado,206,1,50.01
34,886818,250k a 1M,Experto,Sin Experiencia,Presencial,4,Por debajo del mercado,141,0,7.4
13,555621,250k a 1M,Intermedio,Sin Experiencia,Presencial,6,Dentro del mercado,50,1,31.17
13,874350,250k a 1M,Intermedio,Específica,Presencial,6,Dentro del mercado,10,1,38.86
3,446781,Más de 1M,Intermedio,Sin Experiencia,Presencial,5,Dentro del mercado,168,1,46.77
3,554446,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Dentro del mercado,93,1,47.38
11,586423,Menos de 250k,Experto,Específica,Remoto,7,Dentro del mercado,80,1,31.62
14,466377,Menos de 250k,Experto,Específica,Remoto,7,Dentro del mercado,158,1,24.62
16,754384,Menos de 250k,Intermedio,General,Presencial,10,Dentro del mercado,70,1,22.63
13,886516,Menos de 250k,Experto,Específica,Híbrido,8,Por debajo del mercado,138,1,33.53
5,50000,Menos de 250k,Básico,Específica,Presencial,5,Por debajo del mercado,101,0,33.0
1,662964,Menos de 250k,Intermedio,Sin Experiencia,Remoto,7,Dentro del mercado,112,1,51.06
11,321099,Menos de 250k,Intermedio,Específica,Híbrido,6,Dentro del mercado,181,1,26.49
9,50000,Más de 1M,Intermedio,Sin Experiencia,Híbrido,5,Por encima del mercado,76,0,25.6
4,603404,Menos de 250k,Básico,Específica,Remoto,2,Por debajo del mercado,71,1,52.92
17,603855,Más de 1M,Intermedio,Específica,Presencial,5,Por encima del mercado,90,1,25.84
3,636025,250k a 1M,Intermedio,General,Híbrido,1,Por debajo del mercado,40,1,59.66
