duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
37,687186,Entre 250k y 1M,Experto,General,Remoto,11,Por encima del mercado,1,100.0,1
34,796090,Más de 1M,Básico,Sin Experiencia,Presencial,9,Dentro del mercado,0,100.0,1
52,967154,Entre 250k y 1M,Experto,Específica,Híbrido,17,Por encima del mercado,0,56.9,0
57,588924,Menos de 250k,Experto,Sin Experiencia,Remoto,15,Por debajo del mercado,1,100.0,1
35,746531,Menos de 250k,Experto,Sin Experiencia,Presencial,9,Por debajo del mercado,0,95.6,1
56,317423,Más de 1M,Intermedio,General,Remoto,11,Por encima del mercado,0,100.0,1
49,392393,Menos de 250k,Experto,Específica,Remoto,4,Por encima del mercado,0,88.1,1
24,914015,Más de 1M,Básico,General,Presencial,20,Por encima del mercado,0,70.7,1
44,202493,Más de 1M,Básico,Sin Experiencia,Remoto,16,Dentro del mercado,1,68.5,0
16,156232,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,6,Por debajo del mercado,0,100.0,1
50,980217,Entre 250k y 1M,Experto,General,Híbrido,4,Por encima del mercado,0,100.0,1
37,919529,Más de 1M,Intermedio,Específica,Presencial,15,Por encima del mercado,0,100.0,1
38,881503,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Dentro del mercado,0,76.7,1
45,204318,Más de 1M,Básico,Específica,Presencial,19,Por encima del mercado,1,79.3,1
30,854348,Menos de 250k,Básico,Sin Experiencia,Remoto,20,Por encima del mercado,0,100.0,1
37,749154,Menos de 250k,Experto,General,Presencial,5,Por debajo del mercado,1,99.3,1
25,623013,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,8,Por encima del mercado,1,100.0,1
52,846717,Más de 1M,Experto,Sin Experiencia,Híbrido,12,Por debajo del mercado,0,82.9,1
39,610755,Más de 1M,Intermedio,General,Remoto,18,Dentro del mercado,1,100.0,1
16,790385,Menos de 250k,Experto,Específica,Presencial,11,Por encima del mercado,1,60.9,0
21,395735,Más de 1M,Experto,General,Presencial,8,Por encima del mercado,1,81.6,1
41,539308,Más de 1M,Experto,General,Presencial,19,Por encima del mercado,1,100.0,1
27,949028,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,17,Dentro del mercado,1,100.0,1
14,411276,Entre 250k y 1M,Experto,Específica,Remoto,4,Por encima del mercado,1,81.8,1
36,124869,Menos de 250k,Experto,Específica,Híbrido,15,Por encima del mercado,0,100.0,1
57,915162,Más de 1M,Básico,Sin Experiencia,Híbrido,3,Por encima del mercado,0,79.2,1
13,356801,Menos de 250k,Experto,Sin Experiencia,Híbrido,2,Por encima del mercado,1,80.5,1
43,286385,Menos de 250k,Intermedio,Sin Experiencia,Presencial,10,Por encima del mercado,0,100.0,1
48,398964,Más de 1M,Básico,General,Híbrido,5,Por debajo del mercado,1,86.2,1
53,901502,Entre 250k y 1M,Intermedio,Específica,Remoto,2,Por debajo del mercado,0,100.0,1
29,202636,Más de 1M,Experto,Sin Experiencia,Presencial,6,Dentro del mercado,0,100.0,1
50,224019,Entre 250k y 1M,Intermedio,General,Híbrido,14,Dentro del mercado,1,100.0,1
59,739815,Menos de 250k,Intermedio,General,Remoto,11,Por encima del mercado,1,80.6,1
12,984653,Más de 1M,Experto,Específica,Presencial,8,Por debajo del mercado,0,75.4,1
14,79247,Más de 1M,Básico,Específica,Híbrido,14,Por encima del mercado,1,85.7,1
20,241443,Entre 250k y 1M,Intermedio,Específica,Presencial,1,Por encima del mercado,0,100.0,1
51,741882,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,16,Dentro del mercado,0,71.8,1
39,519325,Menos de 250k,Básico,General,Remoto,13,Por encima del mercado,0,92.0,1
24,199523,Menos de 250k,Básico,Específica,Presencial,15,Dentro del mercado,0,85.3,1
32,863289,Menos de 250k,Intermedio,General,Presencial,15,Dentro del mercado,0,70.6,1
30,811218,Entre 250k y 1M,Básico,General,Híbrido,13,Por encima del mercado,0,100.0,1
45,232327,Más de 1M,Básico,General,Híbrido,7,Por encima del mercado,0,61.6,0
33,170065,Más de 1M,Básico,Sin Experiencia,Presencial,3,Por encima del mercado,0,100.0,1
32,88333,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,5,Dentro del mercado,0,100.0,1
38,59285,Menos de 250k,Básico,General,Remoto,19,Por debajo del mercado,0,100.0,1
14,885907,Más de 1M,Experto,Específica,Remoto,12,Por debajo del mercado,0,100.0,1
56,496144,Más de 1M,Básico,General,Presencial,19,Por debajo del mercado,0,100.0,1
24,338343,Menos de 250k,Intermedio,Sin Experiencia,Remoto,9,Por debajo del mercado,1,93.6,1
13,493976,Menos de 250k,Intermedio,General,Remoto,7,Dentro del mercado,0,100.0,1
28,657451,Menos de 250k,Experto,Sin Experiencia,Híbrido,20,Por encima del mercado,0,67.7,0
59,469598,Menos de 250k,Experto,Específica,Remoto,17,Por debajo del mercado,1,55.5,0
28,366465,Entre 250k y 1M,Básico,General,Presencial,5,Dentro del mercado,1,100.0,1
47,909571,Menos de 250k,Intermedio,Sin Experiencia,Remoto,7,Por encima del mercado,0,91.5,1
43,475531,Entre 250k y 1M,Básico,General,Presencial,2,Por encima del mercado,1,100.0,1
51,991169,Menos de 250k,Básico,General,Remoto,14,Dentro del mercado,1,96.4,1
27,948089,Entre 250k y 1M,Intermedio,Específica,Híbrido,15,Por debajo del mercado,0,66.0,0
41,587578,Más de 1M,Intermedio,Específica,Híbrido,4,Por debajo del mercado,1,60.4,0
17,557421,Más de 1M,Experto,Específica,Híbrido,10,Por encima del mercado,1,61.0,0
13,479272,Menos de 250k,Básico,Sin Experiencia,Presencial,13,Por encima del mercado,0,92.6,1
24,454007,Más de 1M,Básico,Sin Experiencia,Híbrido,9,Por encima del mercado,1,92.0,1
25,75269,Entre 250k y 1M,Básico,Específica,Híbrido,8,Por encima del mercado,1,100.0,1
35,695655,Más de 1M,Básico,Sin Experiencia,Híbrido,4,Por encima del mercado,1,100.0,1
42,701674,Entre 250k y 1M,Intermedio,Específica,Presencial,8,Por debajo del mercado,0,100.0,1
19,494957,Menos de 250k,Experto,Sin Experiencia,Remoto,2,Dentro del mercado,0,100.0,1
53,516229,Entre 250k y 1M,Intermedio,General,Híbrido,20,Por debajo del mercado,0,100.0,1
43,270217,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,11,Dentro del mercado,1,100.0,1
51,855754,Entre 250k y 1M,Intermedio,Específica,Presencial,7,Por debajo del mercado,0,99.4,1
12,965499,Menos de 250k,Intermedio,Específica,Presencial,15,Por encima del mercado,0,100.0,1
56,528309,Menos de 250k,Intermedio,General,Remoto,2,Por encima del mercado,0,100.0,1
24,288341,Más de 1M,Intermedio,Específica,Presencial,15,Por encima del mercado,0,100.0,1
14,393351,Menos de 250k,Experto,Específica,Presencial,18,Por encima del mercado,0,80.5,1
12,274264,Más de 1M,Experto,General,Presencial,17,Por debajo del mercado,0,100.0,1
26,638630,Más de 1M,Experto,Específica,Presencial,10,Por debajo del mercado,0,94.9,1
27,780471,Menos de 250k,Básico,General,Remoto,13,Por encima del mercado,0,100.0,1
30,299118,Más de 1M,Intermedio,Sin Experiencia,Presencial,13,Por encima del mercado,0,92.2,1
51,747056,Menos de 250k,Experto,General,Híbrido,17,Por encima del mercado,0,100.0,1
15,215787,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,15,Dentro del mercado,1,75.4,1
41,714915,Más de 1M,Experto,Sin Experiencia,Híbrido,8,Por encima del mercado,0,70.1,1
27,225810,Más de 1M,Básico,General,Remoto,18,Dentro del mercado,1,65.8,0
18,363791,Más de 1M,Experto,Específica,Presencial,1,Dentro del mercado,0,91.4,1
56,954338,Entre 250k y 1M,Intermedio,General,Presencial,4,Por debajo del mercado,0,100.0,1
23,497270,Menos de 250k,Básico,Específica,Híbrido,12,Dentro del mercado,0,55.0,0
35,146590,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,10,Por debajo del mercado,0,62.0,0
32,90721,Entre 250k y 1M,Básico,Específica,Remoto,12,Por debajo del mercado,0,100.0,1
15,655485,Más de 1M,Experto,Sin Experiencia,Híbrido,19,Dentro del mercado,0,100.0,1
41,779931,Entre 250k y 1M,Experto,General,Remoto,11,Dentro del mercado,0,71.9,1
40,685626,Menos de 250k,Básico,Específica,Híbrido,8,Por encima del mercado,1,97.5,1
51,453109,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,6,Dentro del mercado,0,64.8,0
34,82745,Entre 250k y 1M,Experto,Específica,Presencial,20,Por encima del mercado,1,100.0,1
46,893743,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,12,Por debajo del mercado,1,100.0,1
29,61396,Entre 250k y 1M,Intermedio,Específica,Remoto,3,Por encima del mercado,0,95.8,1
35,820097,Menos de 250k,Básico,Sin Experiencia,Remoto,2,Por encima del mercado,1,95.0,1
49,759794,Menos de 250k,Básico,Específica,Híbrido,16,Por debajo del mercado,1,72.1,1
50,980431,Más de 1M,Experto,Específica,Híbrido,10,Por debajo del mercado,0,86.5,1
50,566037,Menos de 250k,Intermedio,Específica,Híbrido,10,Por encima del mercado,1,100.0,1
45,891083,Menos de 250k,Intermedio,Específica,Presencial,17,Por debajo del mercado,0,100.0,1
52,324031,Menos de 250k,Básico,General,Remoto,4,Por encima del mercado,1,100.0,1
13,602134,Menos de 250k,Experto,General,Presencial,9,Dentro del mercado,0,100.0,1
47,439068,Entre 250k y 1M,Experto,General,Presencial,6,Dentro del mercado,1,74.6,1
30,331023,Más de 1M,Básico,General,Presencial,17,Dentro del mercado,1,63.2,0
31,147094,Entre 250k y 1M,Básico,General,Presencial,11,Por debajo del mercado,1,76.3,1
33,774372,Menos de 250k,Experto,General,Remoto,1,Dentro del mercado,0,87.0,1
31,203144,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,1,86.5,1
40,81568,Entre 250k y 1M,Básico,Específica,Híbrido,4,Por encima del mercado,0,93.9,1
21,390890,Menos de 250k,Básico,Específica,Remoto,19,Por debajo del mercado,1,100.0,1
45,218802,Más de 1M,Básico,General,Remoto,2,Por encima del mercado,0,100.0,1
56,543869,Más de 1M,Intermedio,Sin Experiencia,Presencial,20,Dentro del mercado,0,100.0,1
41,617864,Menos de 250k,Intermedio,Específica,Remoto,15,Por debajo del mercado,0,63.0,0
51,253371,Entre 250k y 1M,Experto,General,Presencial,18,Por debajo del mercado,0,100.0,1
58,836865,Entre 250k y 1M,Básico,Específica,Híbrido,6,Por encima del mercado,1,100.0,1
41,184275,Menos de 250k,Intermedio,General,Híbrido,6,Dentro del mercado,1,100.0,1
39,248227,Más de 1M,Básico,Específica,Híbrido,17,Dentro del mercado,0,89.1,1
47,612353,Más de 1M,Experto,Específica,Remoto,13,Por encima del mercado,1,100.0,1
32,188319,Menos de 250k,Experto,General,Presencial,7,Por debajo del mercado,0,68.1,0
20,557525,Más de 1M,Experto,Sin Experiencia,Híbrido,20,Por debajo del mercado,0,86.9,1
45,931533,Menos de 250k,Experto,Específica,Híbrido,17,Por debajo del mercado,0,100.0,1
19,726936,Entre 250k y 1M,Básico,Específica,Híbrido,8,Por debajo del mercado,0,100.0,1
15,775167,Entre 250k y 1M,Intermedio,General,Remoto,9,Por encima del mercado,1,100.0,1
58,434445,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,0,100.0,1
44,852763,Más de 1M,Básico,General,Remoto,17,Por encima del mercado,1,92.2,1
21,310799,Entre 250k y 1M,Intermedio,General,Remoto,14,Dentro del mercado,0,93.0,1
42,183220,Menos de 250k,Intermedio,Específica,Presencial,9,Dentro del mercado,0,78.7,1
23,332457,Entre 250k y 1M,Experto,Específica,Híbrido,7,Dentro del mercado,0,91.5,1
14,799201,Más de 1M,Experto,Sin Experiencia,Híbrido,14,Dentro del mercado,1,91.4,1
44,881361,Más de 1M,Intermedio,General,Remoto,7,Por encima del mercado,0,75.3,1
52,594696,Entre 250k y 1M,Experto,General,Presencial,9,Dentro del mercado,0,82.7,1
50,169088,Menos de 250k,Intermedio,Sin Experiencia,Remoto,12,Por debajo del mercado,0,100.0,1
58,295661,Más de 1M,Intermedio,Sin Experiencia,Presencial,17,Dentro del mercado,0,100.0,1
25,709148,Más de 1M,Experto,Específica,Presencial,9,Por debajo del mercado,1,82.3,1
51,107488,Menos de 250k,Experto,Sin Experiencia,Remoto,3,Por encima del mercado,0,79.1,1
45,266506,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,0,74.4,1
57,414090,Entre 250k y 1M,Experto,General,Remoto,12,Por encima del mercado,0,85.0,1
36,799723,Entre 250k y 1M,Básico,General,Híbrido,8,Dentro del mercado,1,100.0,1
14,737378,Menos de 250k,Experto,Específica,Remoto,10,Dentro del mercado,1,100.0,1
22,959496,Menos de 250k,Básico,General,Híbrido,15,Por encima del mercado,1,100.0,1
53,99726,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,0,100.0,1
43,863508,Menos de 250k,Intermedio,Específica,Remoto,12,Dentro del mercado,0,100.0,1
23,973730,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,10,Dentro del mercado,0,59.5,0
55,454093,Más de 1M,Intermedio,General,Híbrido,11,Por encima del mercado,1,100.0,1
44,411841,Más de 1M,Intermedio,Específica,Remoto,15,Por encima del mercado,1,74.6,1
13,399144,Menos de 250k,Básico,Específica,Híbrido,4,Por encima del mercado,0,100.0,1
14,865761,Entre 250k y 1M,Básico,Específica,Presencial,9,Dentro del mercado,0,53.8,0
47,201391,Entre 250k y 1M,Intermedio,General,Presencial,18,Dentro del mercado,0,95.9,1
36,318500,Entre 250k y 1M,Básico,General,Híbrido,12,Por debajo del mercado,0,74.4,1
51,468405,Entre 250k y 1M,Básico,Específica,Híbrido,1,Por encima del mercado,1,78.6,1
13,191688,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por encima del mercado,1,80.5,1
28,800934,Menos de 250k,Intermedio,General,Presencial,1,Dentro del mercado,1,100.0,1
41,251693,Más de 1M,Básico,General,Presencial,5,Por debajo del mercado,1,68.9,0
20,73231,Menos de 250k,Experto,General,Presencial,13,Dentro del mercado,1,100.0,1
35,670255,Menos de 250k,Intermedio,Específica,Híbrido,17,Por debajo del mercado,1,100.0,1
34,199119,Más de 1M,Intermedio,Específica,Presencial,12,Por debajo del mercado,1,91.5,1
45,265929,Más de 1M,Experto,Sin Experiencia,Presencial,10,Por encima del mercado,0,86.8,1
40,828562,Entre 250k y 1M,Intermedio,General,Presencial,9,Dentro del mercado,0,100.0,1
36,682239,Menos de 250k,Experto,Específica,Híbrido,17,Por debajo del mercado,0,93.3,1
58,314755,Más de 1M,Básico,Específica,Híbrido,12,Por debajo del mercado,0,100.0,1
32,114218,Más de 1M,Experto,Sin Experiencia,Híbrido,13,Por encima del mercado,1,69.7,0
51,389952,Más de 1M,Intermedio,Sin Experiencia,Presencial,14,Por debajo del mercado,1,69.7,0
40,823624,Menos de 250k,Intermedio,Específica,Híbrido,15,Por encima del mercado,0,73.2,1
38,476016,Menos de 250k,Intermedio,Sin Experiencia,Remoto,13,Por encima del mercado,1,100.0,1
46,443128,Más de 1M,Básico,Específica,Presencial,14,Por debajo del mercado,1,76.9,1
18,936189,Más de 1M,Intermedio,General,Remoto,2,Dentro del mercado,0,82.1,1
20,763666,Más de 1M,Experto,Específica,Presencial,18,Dentro del mercado,0,92.2,1
34,121100,Menos de 250k,Básico,Sin Experiencia,Presencial,17,Por encima del mercado,1,96.7,1
19,428923,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,0,94.2,1
21,495996,Menos de 250k,Experto,Sin Experiencia,Remoto,7,Por debajo del mercado,1,100.0,1
27,362910,Más de 1M,Experto,Sin Experiencia,Remoto,5,Dentro del mercado,0,72.6,1
19,403487,Entre 250k y 1M,Básico,Específica,Híbrido,17,Por debajo del mercado,1,55.6,0
45,312947,Menos de 250k,Intermedio,Sin Experiencia,Remoto,18,Dentro del mercado,1,98.2,1
24,836753,Más de 1M,Básico,Específica,Híbrido,18,Por debajo del mercado,0,62.5,0
36,718103,Más de 1M,Intermedio,Específica,Presencial,18,Por debajo del mercado,1,100.0,1
17,598344,Entre 250k y 1M,Intermedio,Específica,Híbrido,5,Dentro del mercado,0,88.4,1
27,109989,Más de 1M,Básico,Específica,Híbrido,8,Dentro del mercado,1,80.3,1
50,943394,Menos de 250k,Intermedio,General,Presencial,18,Por debajo del mercado,0,66.9,0
36,459671,Menos de 250k,Experto,Específica,Remoto,16,Por debajo del mercado,1,54.1,0
51,84476,Entre 250k y 1M,Básico,Específica,Remoto,10,Por debajo del mercado,0,100.0,1
32,789820,Entre 250k y 1M,Experto,Específica,Híbrido,12,Por encima del mercado,0,100.0,1
13,757524,Entre 250k y 1M,Experto,Específica,Híbrido,12,Dentro del mercado,0,100.0,1
28,291813,Entre 250k y 1M,Experto,Específica,Remoto,15,Dentro del mercado,1,100.0,1
39,413215,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,19,Dentro del mercado,0,100.0,1
41,105580,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,0,100.0,1
48,619609,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,14,Por encima del mercado,0,100.0,1
19,282259,Más de 1M,Experto,General,Remoto,6,Por encima del mercado,1,100.0,1
45,781614,Más de 1M,Básico,Sin Experiencia,Remoto,13,Por encima del mercado,1,98.2,1
52,963424,Menos de 250k,Experto,Sin Experiencia,Presencial,12,Dentro del mercado,1,96.7,1
56,877752,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,15,Por encima del mercado,1,91.6,1
23,973409,Menos de 250k,Experto,General,Remoto,1,Por encima del mercado,0,59.4,0
45,688110,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,3,Dentro del mercado,1,100.0,1
39,424591,Menos de 250k,Básico,General,Remoto,12,Por debajo del mercado,1,100.0,1
50,351560,Menos de 250k,Experto,Sin Experiencia,Remoto,3,Dentro del mercado,1,100.0,1
14,390304,Entre 250k y 1M,Experto,Específica,Remoto,10,Por encima del mercado,0,100.0,1
56,362317,Más de 1M,Experto,General,Presencial,7,Por encima del mercado,1,68.1,0
59,373558,Menos de 250k,Experto,Sin Experiencia,Remoto,15,Por debajo del mercado,0,100.0,1
42,397061,Entre 250k y 1M,Básico,Específica,Remoto,18,Por encima del mercado,1,73.6,1
60,146368,Entre 250k y 1M,Experto,General,Presencial,1,Dentro del mercado,1,100.0,1
13,318361,Más de 1M,Básico,Sin Experiencia,Híbrido,11,Por debajo del mercado,0,100.0,1
49,407023,Más de 1M,Básico,Sin Experiencia,Presencial,10,Dentro del mercado,0,60.0,0
44,75018,Menos de 250k,Intermedio,Sin Experiencia,Remoto,17,Dentro del mercado,0,85.1,1
43,608527,Entre 250k y 1M,Intermedio,General,Presencial,2,Dentro del mercado,1,100.0,1
36,775421,Menos de 250k,Intermedio,General,Híbrido,4,Por debajo del mercado,0,87.7,1
19,761366,Entre 250k y 1M,Intermedio,Específica,Presencial,7,Dentro del mercado,0,100.0,1
23,810991,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,2,Por encima del mercado,0,100.0,1
60,858165,Entre 250k y 1M,Experto,Específica,Presencial,12,Dentro del mercado,1,80.6,1
35,734763,Entre 250k y 1M,Intermedio,Específica,Híbrido,10,Dentro del mercado,0,100.0,1
13,131487,Entre 250k y 1M,Experto,Específica,Presencial,8,Por encima del mercado,0,100.0,1
18,729301,Menos de 250k,Experto,General,Remoto,10,Por encima del mercado,0,90.2,1
29,309962,Entre 250k y 1M,Básico,General,Presencial,2,Por debajo del mercado,0,82.2,1
51,781892,Más de 1M,Experto,General,Presencial,2,Por encima del mercado,0,100.0,1
17,724442,Entre 250k y 1M,Básico,Específica,Híbrido,15,Dentro del mercado,0,80.7,1
32,282313,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,19,Dentro del mercado,0,57.1,0
25,325021,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,8,Por debajo del mercado,1,100.0,1
27,848301,Más de 1M,Básico,General,Presencial,9,Dentro del mercado,1,100.0,1
21,416630,Más de 1M,Básico,General,Híbrido,5,Por debajo del mercado,0,87.9,1
32,804661,Menos de 250k,Intermedio,General,Híbrido,4,Por debajo del mercado,0,61.3,0
33,572032,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,3,Por debajo del mercado,1,100.0,1
28,628588,Menos de 250k,Básico,General,Híbrido,1,Dentro del mercado,0,81.9,1
41,512001,Entre 250k y 1M,Básico,Específica,Híbrido,4,Dentro del mercado,1,90.0,1
44,755947,Menos de 250k,Básico,General,Remoto,19,Por encima del mercado,1,97.3,1
20,722087,Menos de 250k,Intermedio,Específica,Remoto,18,Por debajo del mercado,1,76.8,1
48,67461,Menos de 250k,Básico,Específica,Presencial,5,Por debajo del mercado,1,100.0,1
39,776683,Menos de 250k,Básico,General,Presencial,15,Por encima del mercado,1,100.0,1
19,856303,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,16,Dentro del mercado,1,75.7,1
41,848961,Entre 250k y 1M,Experto,General,Presencial,4,Por debajo del mercado,0,97.1,1
34,880362,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,13,Por debajo del mercado,0,100.0,1
42,731741,Más de 1M,Intermedio,General,Remoto,8,Por encima del mercado,0,85.8,1
19,869664,Más de 1M,Básico,Específica,Híbrido,15,Dentro del mercado,0,70.7,1
